"species","compound_name","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1236","Orbi_1237","Orbi_1238","Orbi_1240","Orbi_1241","Orbi_1242","Orbi_1243","Orbi_1244","Orbi_1245","Orbi_1246","Orbi_1247","Orbi_1280","Orbi_1281","Orbi_1282","Orbi_1283","Orbi_1284","Orbi_1285","Orbi_1286","Orbi_1287","Orbi_1288","Orbi_1290","Orbi_1291","Orbi_1292","Orbi_1293","Orbi_1296","Orbi_1297","Orbi_1299","Orbi_1309","Orbi_1310","Orbi_1312","Orbi_1315","Orbi_1316"
"DAG","DAG 38:8",1539180.67963029,1159712.26978894,1173649.0374462,5703883.81177056,1835447.70880607,1390265.52754103,1399281.83390953,413130.752656917,1008296.31915482,1806417.09420645,794576.294349172,1580938.50473709,574268.485470516,673432.235552414,3188996.95937217,5137728.90638351,2585446.66133699,392117.207543014,738347.109684411,4134205.17209317,1911641.45829286,2427954.92734187,4737572.32655415,1008229.26169123,413227.463279726,660963.41146224,1488941.51802958,1336101.6088133,2048246.52203054,2691449.70220421,5273925.06427123,1757501.08751938,2774049.48876955,689352.032752793,1481344.83468343,2340599.31313882
"DAG","DAG 38:9",5946773.11897784,6756136.5247356,4345963.33290863,16052770.4565629,14341735.3756807,7245342.10485691,9697881.02927788,2754184.13094645,6538662.85707749,9089501.55097707,3066685.63766877,6879114.34857605,2100948.09374541,2352476.9619604,14209491.1403285,12680733.1082726,5224541.68165928,5177001.88630301,2986274.72755846,15692717.7445423,8132943.81701791,10386899.6070739,14217257.2411822,4037523.21216366,2580706.21799471,2257585.37848017,7843709.66730267,6775896.25517506,8088321.27009823,26671172.0986072,13875990.3907602,15616677.4655556,9888501.49515256,2217584.36530859,8885986.71829549,8874580.67987267
"DAG","DAG 40:0",1268081.16700527,2504993.33350661,2817295.90819187,1493939.65559535,1765967.45615606,2096335.33026025,1826983.53529086,848235.787935725,4889371.87016976,1324227.99598285,606028.669174787,1424677.06167347,1411248.72502394,8656557.44086687,1618835.61480458,946597.961756684,1771373.2129165,992358.186671913,4360201.7867009,937086.55562488,1005508.57419761,967490.32341302,677126.201884165,3397504.1101384,1965910.96004109,470295.013185187,905164.887102396,492769.918050077,2373413.2348557,1135493.63858069,8207267.92160603,3409672.79320514,3092598.8160353,2754440.93241212,1752349.81548214,1630431.02111966
"DAG","DAG 40:10",24920770.3070443,9941482.81857014,20464968.2482535,37977739.1274715,40461627.0487233,10193992.5725057,11782373.422093,9396258.12202526,8015345.52324771,25156599.6400925,12828482.0086452,14917746.1059166,8141317.64335435,21565710.7035307,23419709.478791,34538412.3384086,25117805.4172843,18219190.6074976,12356239.7407682,38518667.152237,31991220.9942222,48737270.4590319,61700232.149828,18837687.8543307,7878371.76811775,19685608.8754502,61366007.0708239,167885723.255742,27041459.5220886,54963434.242294,65479050.0343996,25329261.7013256,38501352.654181,12766496.6889235,39901717.3150662,44227509.5162833
"DAG","DAG 40:11",897743.205826158,2131452.64854662,4051118.09802844,1266431.33517474,577199.37579414,1807906.50526929,2112318.1466155,8867723.76026773,1168581.21715797,10704246.9095214,7831000.36990935,2796398.67855288,7022366.29343057,417055.211796613,2509968.58241084,1331533.83124981,1354903.27339958,287662.038969166,148250.494857337,1561194.93406087,8764649.31470272,1304988.84448869,1909090.81950287,2841459.88975623,2219056.56461769,624351.198253533,1682638.23846304,1573438.84967247,7438356.39728326,1167354.40311921,4095298.95789507,3036289.12341905,3747221.27281327,359902.88926285,3598302.28428006,5730768.45769997
"DAG","DAG 40:11 +3O",2524232.99686358,5640437.18348714,113666.802210672,5205042.74669411,4534586.87156217,6220367.8513806,6507611.41820153,0,6130514.58938504,0,21307.6595104213,4989711.71587269,20730.491563867,862023.19855278,12100892.7433672,3567595.6686089,6043479.46736062,3914488.83194669,747100.166372758,5623780.05457363,17898.4083447503,5147386.3192445,411355.122181655,42526.5888707508,56774.8370631796,3712626.88806882,3612739.62800691,4329160.33649686,18709.9927801808,3978209.42738106,4865185.21401227,6078113.01221071,5116020.53018071,255446.473278668,2645057.13762656,1461882.10449984
"DAG","DAG 40:2",1739355.51578162,2942835.39733102,863862.916303126,1558682.0138555,1233528.25741937,1861000.12515916,992563.629552309,688864.856121733,2234486.94669828,855677.271720238,1273249.80238275,1041941.56858843,1489759.76698315,3837240.75109703,1056935.65338113,1139641.03061449,1300123.40179479,1905004.72560971,7337034.51077812,1744649.18971301,929867.864564651,1107284.02640435,2895816.42025762,6385796.90415056,3773770.44040347,925166.465820067,1940904.3922783,1222893.02029829,2920492.283488,1958933.1649908,2006675.08468197,5241516.9949916,8934266.92756729,3780759.96122463,4721856.94844972,952198.720990925
"DAG","DAG 42:0",1538961.76477045,2607403.19593306,1485573.0378029,1297697.78340119,1241393.38340657,1852687.19867882,901621.779297097,564600.085404455,5472813.71428527,1034670.4601365,581034.481070988,2115625.89183201,662521.832813752,7332514.99996498,1443227.03762675,438681.683173755,1067745.70049331,1267453.38221797,3694220.11562887,642770.228299778,676788.746946164,578163.284699955,1054938.67152448,3216293.37406851,1681382.29168719,424682.354332699,1067197.18543435,204607.395651168,1466726.01679031,722152.89765131,4260877.68883506,2557063.4384499,1910900.55951915,2132615.06359254,1921713.46052273,1540211.75905757
"DAG","DAG 44:0",744367.025735681,1008670.65405281,1269077.66301914,397563.143053934,243098.628800584,1062637.79332839,936405.369585062,284170.008582535,2956490.76707807,522490.391461362,906921.73189869,345611.869521783,176357.375340979,4815930.82570748,853821.264807514,64621.5513530309,708465.620577569,482460.061960141,2847121.78726679,65903.2361801343,225835.574770548,544193.006798364,255592.105428209,1746648.08943765,942975.988354078,55347.9543222118,367539.128148076,151151.89309097,897550.532329204,409034.549224867,2286178.23733992,1634075.18108159,1284721.52249566,1041141.85449836,979218.021747494,623902.903361717
"DAG","DAG 44:12",22298575.901671,12789462.11863,21202763.0260579,33874474.8809782,22819198.344192,12813095.9225899,14546821.6923162,18282791.5784164,2020256.67485558,29179646.6220383,21830428.9163188,18532586.0905481,13560752.3145067,14752768.6449659,27552104.8470104,42946990.3812167,31431901.6828774,10894361.1055193,7222421.94721782,43108390.7133233,25691780.8239197,23203418.2842017,92609738.8234668,16222497.2842351,10255243.8827025,13602749.8961326,25373032.8803219,30800820.6665309,21963683.9357682,27869581.6478074,39632074.9730909,23689101.4394851,29316733.5464361,12735505.5966428,26536548.6206348,33478657.9095696
"DAG","DAG 48:2",275862.329005337,0,0,900104.021949126,163910.302149594,0,0,29026.3089520089,0,238088.309841853,0,187291.375627631,49921.1906611965,60126.7902827154,1938839.4274438,928193.501890261,748965.299366841,78329.2149215009,55274.5008654618,1463599.55115082,0,599679.660590145,69635.4620012086,0,43168.4681598411,63749.4707293616,120590.513702662,700000.716495765,139194.835435156,747071.215299947,1112749.0642969,540152.838984897,357361.381208751,400995.993992185,155922.694385455,127956.729642779
"DAG","DAG 50:1",143516.413130473,490784.310803895,0,937142.846788858,457127.291205766,1233307.6261454,672621.208762747,52742.6798915924,1249822.1143954,3064039.14173296,0,778247.534913231,216980.946621808,0,836418.202257586,1102882.83432167,70639.2672986408,0,50229.1828613978,719955.238826354,1603827.13563793,426062.111168112,156976.470139804,0,0,0,56874.5628598518,136322.194429564,1832502.18490263,301844.408599927,2178481.11479958,2142818.00032597,1614095.45196885,44769.5178254627,825010.636530624,340854.808166407
"DAG","DAG 50:2",1218092.59156834,208363.932787899,0,1947595.36537956,958246.353765859,1045539.30338549,702398.074593788,37344.7262617036,527209.517516399,653301.980694974,0,635005.541872505,153955.602753917,861590.283221125,7282175.18291932,1509248.41425701,1797569.92429102,78944.5584386476,69519.3232099982,2333839.20049069,491087.477867594,2506644.10849237,613679.051543969,67833.1515363515,59618.3086254811,335608.867164543,1371490.68687899,2143436.54755793,870423.227890455,1513817.09265857,4087585.61695443,1587584.5006431,1079727.72435983,1460033.6388086,795235.813101695,393695.942582652
"DAG","DAG 50:3",397648.926156816,1312581.94907615,53111.8120730661,1817042.9340848,1093844.56026567,2640404.46114816,2899335.13929116,396223.874053026,2998749.42251055,4200433.46492217,248531.706268328,2239729.32273468,215950.619158512,639763.638039384,6064021.53982166,2114363.31230422,1457517.51784604,155320.355483872,0,1479247.38352756,2931309.61353311,2258663.6217798,602104.662971969,128668.306178269,319044.673268436,129888.273008801,1091484.82959276,1862058.84292562,3553337.83280193,1962257.72836438,5220123.65811551,4337025.74372842,3207630.33674117,900163.468082186,1855873.87752234,1093076.69247486
"DAG","DAG 52:2",337491.926041805,1295511.30144663,0,1668266.26681775,894903.141223547,2882477.5292705,2937370.59607198,282753.53332624,2598208.82692606,4343157.09998581,171908.26126305,1889802.44990224,195195.536815142,61324.5745374269,2063189.96671701,1301774.8378174,456645.926324731,63931.7876933987,0,1060986.06470258,2241508.98689152,849137.973152351,0,0,136749.597387187,62773.1256559874,362690.070628249,615901.263329951,3776082.47865234,554846.01355794,3570874.67444414,4824614.40235988,3634630.320942,147869.618564083,2098859.69992002,843783.823225706
"DAG","DAG 52:3",915537.7916567,1361433.41859564,136121.148842503,2053251.70084283,929655.118740257,2896665.13040971,3669560.91067014,306274.725875839,2389123.88165441,3523121.68061413,52272.5959812381,2126327.48192315,242323.85945751,637531.242338576,5960866.55402875,1732147.71216466,1128946.2271742,56799.1017245051,0,2404002.68480729,2058108.0013802,2721181.7986053,226660.860767685,0,150086.494353792,63454.6861522009,912754.411011865,1641191.88021016,3549850.00257123,1118683.82329551,4473625.36365333,5190660.56764089,3377661.84201709,1149596.73250651,2423888.40119149,1345835.07180484
"DAG","DAG 52:4",760490.046480409,1631165.56891593,72169.923827104,1290829.47281317,1122436.77822306,3152270.69428827,5818899.17044906,355767.574315153,3235265.6692267,3136392.89787863,198408.801162012,2516372.51772234,383005.601470654,589532.64859725,5705622.77702749,2176381.04444132,1114520.76963814,0,0,1983431.89234193,2464438.99418528,2565962.1261141,275665.69546017,139981.41182521,342302.416448051,282979.442777679,1280544.93698028,1746214.27433163,4427536.50058615,1329500.98217662,3827085.2234237,6432887.60688298,4475450.68616202,943225.630008092,3799173.98858346,2038666.90776904
"DGCC","DGCC 26:0 +4O",280355.80496935,362513.342126208,744168.271623263,517282.993741035,236963.03759921,1145141.97716409,1518853.11060879,244219.588666526,1310183.14763271,2649225.07302514,522603.90952499,408898.740505685,2073402.52920791,2334841.59413574,295281.306530646,9601126.3397609,426691.110783357,1363957.77118445,5232896.29560099,462112.769166444,863750.542427324,427731.903422385,661013.536511271,1033762.48771976,612244.625467512,445463.637218959,239940.18507345,472783.839213275,865150.667685057,766858.878090704,8130763.64246363,1069787.05038031,1164513.66559057,647986.772178782,1564059.17552926,1902427.03254823
"DGDG","DGDG 24:2 +2O",0,3127098.91094541,0,35887827.2423389,9580599.28388684,5482826.27412316,4397414.40938752,0,3499202.80255793,0,0,0,0,0,0,20187570.0064754,32101.6582628224,2025247.05916452,248085.675413197,58887021.0938751,0,0,1335553.6091709,0,0,0,0,29581.8198050924,0,5363213.28096681,567194.441889897,3994029.81396118,33099.7935025824,0,0,0
"DGDG","DGDG 24:3",841122.96002268,1472377.6404386,229879.300946506,2107075.22493032,1960292.93653205,1922024.80798986,1908484.70806198,349826.624238124,1313330.58086531,994262.999827519,135194.380034228,2817976.76881889,168764.984775713,84995.7015831982,1076907.6523364,1267474.86743791,437978.826685549,729150.258378977,332555.547083014,3421012.21046095,584683.230404991,918907.263248025,1343524.61330807,47257.5159526714,0,859340.952382169,1247078.88860032,2477894.31728209,383669.191012731,1786269.11361081,959310.675763941,2990917.60626398,4340342.32406351,15095.7791330528,2397142.74281405,1835378.25126055
"DGDG","DGDG 26:5",333384.698564402,0,248436.059914565,666784.504104227,458203.780310689,130679.699581054,243945.179397924,390700.160378062,124480.339532597,620544.333412304,122438.843969062,535385.555417614,298024.034101441,165184.166772352,152334.04820543,669722.620283355,354986.956235226,550432.696510597,597457.950360283,610319.535757043,928449.314163596,608656.681825006,0,480000.435894824,303451.886224682,400465.493376205,761909.451785965,1104002.3791107,304535.116383502,338582.131886397,436998.05037916,610751.919062076,1520234.65178744,340466.786579426,1274807.23308298,709712.578638705
"DGDG","DGDG 26:6",75071.7785789626,0,245670.373206594,325637.715455451,128899.548472704,407311.899312978,574545.611342103,741207.128214172,228754.099594621,368043.080882781,525337.135708528,1468304.87008174,301971.930619779,393778.541566075,126178.654128979,853551.431652865,285237.43444771,578029.590431197,770975.5748518,338379.944158685,1129472.14264172,253766.967714964,0,543005.8087015,300478.065684957,397951.944077831,436986.019599856,767473.895980058,597141.124864246,624504.960498421,361041.005450781,483889.845355134,1386325.83559447,370423.235625895,894027.18560653,484671.210568527
"DGDG","DGDG 28:6",464522.727215363,165160.614482489,509325.581800347,547482.142326498,667366.906665453,207343.469374943,696005.700760232,1338992.14738706,377384.833792727,1440176.35913117,500014.823468735,1681874.25004938,1001983.92297869,435400.259025783,501460.729150625,1149705.15471226,366187.373517335,816781.862252788,1020754.21671242,527931.188629648,2047333.80871259,551492.859182679,0,751500.695180639,595726.249009489,684330.611602268,746834.205289546,1001805.61361596,1006780.80999634,722202.630614871,587497.047019628,473484.480544512,2066883.12731806,414073.02966875,1404407.89917037,902715.183361918
"DGDG","DGDG 30:0",101863.582273808,623559.775246893,129445.560412837,1552577.06512026,860686.193763213,753284.380471219,759607.015692949,1943115.55585968,1402752.49448797,12703606.9135429,844496.690694707,1371757.31889784,1641562.93367049,0,1518073.99626852,1506992.93837823,926104.821541646,214338.740083689,80141.3928985356,1702514.17226122,20208588.9930707,2345139.45082245,0,338562.372983149,749052.03648734,401968.325723146,531420.339951457,1279944.33127791,7271806.19048405,995201.048146717,4178510.33511515,1801034.23659162,1649183.58995976,0,1803281.02508676,779220.312621631
"DGDG","DGDG 30:0 +1O",328086.993481669,153390.050460152,286486.005811497,1778581.67769651,2240492.0379456,29642.8661982924,208172.574554734,64925.0550344255,85512.695755293,144440.923504936,63872.3951188052,430929.11931269,60805.6439745352,252570.639934179,770309.572268641,1354053.98721444,482150.710215189,784765.530735641,386905.928850639,2086158.95076965,457696.634396982,682259.46963179,38944772.8514432,203415.90411862,236554.470610959,351434.420846867,421312.838004272,1538742.9175595,213173.870994569,4809835.02120579,901785.768039354,250505.557748082,893700.463805859,182568.656385319,1058079.34611262,1752189.7081639
"DGDG","DGDG 30:1",2430036.13234557,6935047.78111593,1150180.35348984,7386069.28564546,4001737.19962583,7694287.04561435,11378027.6204079,9968731.1777601,8884560.06439674,124760621.561264,8065330.48055896,18393527.02916,14791072.6686919,637300.692386125,19503093.1905762,7378609.31928601,11433118.7275794,2010215.48076803,885601.428427723,7634407.86551787,114785147.260797,15293716.7254732,241558.498113952,1576630.51417501,4999343.05968583,8801464.09323991,6819877.37527327,23998841.9377823,42035364.2019966,4470830.9667878,27863056.6362252,11307244.2537607,19202368.2773637,597608.884190179,14049392.9942355,8233995.57014972
"DGDG","DGDG 30:4",28867.0431240201,1101925.29597854,0,3707111.81014835,1915670.89764021,1496485.78766875,1614238.16377301,0,1542318.95392143,318951.317339838,0,328896.603227934,0,0,1328635.08922307,2753271.37495602,31855.3644517522,207330.728501937,0,3811771.64346188,29352.7068355125,876491.484444765,251221.679144298,0,0,0,88586.764984467,291260.579103173,0,2107435.19693185,968890.45136742,1856466.80034472,452617.664371535,0,356721.088901211,22920.7805880712
"DGDG","DGDG 32:0 +3O",2170776.58626013,143875.174967378,934958.877526286,5484254.84037619,1901190.37396025,650990.868936986,594948.958796368,1109651.54522961,226605.949101863,2409343.40977228,1679782.22268857,3105872.64884977,791148.108006668,1173093.63157624,7610998.70927711,5567527.02367371,6485006.73723397,504590.454650171,549343.004564968,5096814.54718377,2115133.57634911,5397253.27074049,7705470.28658351,1099098.48850005,1423128.78410393,1452193.47454885,5201187.73570438,7542506.11871064,4242238.70668456,4087005.77381509,11517864.0702813,813004.619259426,5311673.77510263,573470.804913183,3329319.86475307,4998882.8601648
"DGDG","DGDG 32:1",805954.133784518,1951654.49126581,578086.267255887,8254376.70977402,3601668.39037655,2711441.61420832,2661396.05807349,6052843.51457889,2530911.43471242,13224882.694814,3182181.74653804,5330228.98651148,10475078.7272395,613507.993818571,8383641.18332892,7416272.47078636,3839460.14862167,1263238.33798574,574530.914789053,7743270.87591708,12950117.2960458,6269360.38453018,0,695986.938187815,1945251.14865571,3006734.4786464,2586724.72461216,7161858.15965589,11115409.6935943,3618002.44625277,12615878.8747376,3905710.06882282,5598595.43142274,446278.541359212,3827124.30132146,1876745.04672947
"DGDG","DGDG 32:2",3394123.6177215,2340814.89815386,614611.126808526,6862134.70858295,3275872.12678917,3044842.24337216,3788639.73133607,2471116.74983416,2720831.48441855,6357680.76600488,2578737.34721005,16697155.2524528,4494615.64685158,832318.47212902,14578151.2591895,5612644.34744092,13095380.3507876,1189094.0629938,476346.199273383,6526996.37355325,6066836.32975287,11728128.2782145,73287.8616758684,502600.944379414,660039.904743353,13735736.5017083,5764159.43458841,23662568.9552385,6378168.80690682,2513239.44667364,22626367.5777097,3989950.64850634,18752826.6357523,624134.302193753,11429785.9156838,5524786.36979705
"DGDG","DGDG 32:3",1017416.96917993,1043501.86168001,152055.198900208,2853123.198124,834781.580047512,1200116.84862446,1867408.02187855,1818159.74647081,1184195.58123877,3647894.76496924,1684896.61382455,3342477.46467454,2967928.44073918,80453.3519879366,6860216.13004012,1718661.45859021,2051468.63439111,536255.27896156,164721.750882222,2710813.96571955,3209537.83495587,4815386.92379806,0,244222.981873977,349457.566835524,1548267.4198405,2144590.12207588,3719310.66381182,3032235.57615178,780746.174707624,6074881.09099375,1624953.57062982,2981546.54444488,105935.636555608,2498632.90034268,1387877.4271154
"DGDG","DGDG 32:4",277853.948412927,1088395.56808581,379052.225953629,688704.992559784,465590.045776199,1967876.97849827,1643948.12114554,6965879.53216722,1739848.47890844,7609196.56348277,4888724.45843986,1835350.64706119,8963320.93751407,110780.914656652,2473256.89802166,917996.869796171,352736.624116422,313045.85930784,145667.451947073,1291672.66152124,7597288.53298286,1597658.78102529,283650.268520756,299591.854236173,544762.035276001,323433.356167438,827962.507773062,1060091.55193689,4876425.30383503,692187.630357237,4009870.31345457,1678829.60604615,1633041.83233256,117614.088129398,1851251.61632518,1456250.25927908
"DGDG","DGDG 32:6 +1O",756496.037539013,294551.744322643,0,777455.425986707,957695.643783943,422836.847802975,292016.809457722,0,285507.722053903,0,0,1598898.07868935,0,0,1961698.49530943,793290.862660741,2305793.24264681,707604.429067177,105499.114470659,1952404.83421071,68876.6130495625,3863642.35328622,0,0,0,1143616.42080964,1637662.02868047,1463075.25605553,61701.5671472468,893552.707689236,2399891.35840516,636330.735818161,1405121.38231353,25562.8102104196,1270090.30995442,716904.562373645
"DGDG","DGDG 34:1",526508.91670468,1127005.50948221,574646.276393701,1875921.74149472,1507098.5588689,1443481.67908491,2173570.04929361,5601809.65720488,1836699.71052182,15724529.3168579,3477450.21882948,4090687.09543881,9076005.05580349,661767.732117098,5673232.46527139,2262034.16003696,2423149.33162176,176619.154829753,120442.48467142,1258199.48954024,16188939.6474684,3482009.79194508,0,1110966.37617015,1725868.85851278,568070.211102248,1501170.44216448,3162750.52264665,12979985.7267274,610028.555718806,7492373.30946747,2751045.56411891,3956893.31996256,679793.71348125,2967921.56539154,2164138.47443436
"DGDG","DGDG 34:2",38230.2087911365,546977.970307047,74673.5661216168,841210.505669241,274311.047117846,642989.739414477,1375746.66159788,2509611.31791307,973561.924528815,7343947.07460219,1791945.35031179,1719905.59603361,3735541.29167037,40582.9165651001,2265098.5273507,809730.531161062,814970.60553775,39012.5472650554,0,756263.444260702,7190620.73137907,1624218.76667731,0,514685.79170634,1210420.71213131,561037.329099589,522374.556488928,962442.028753458,7476354.14436907,619562.541364848,4674743.68648118,1654508.05136867,2047996.58334118,38672.089312761,1977712.08160458,972917.373897519
"DGDG","DGDG 34:3",163827.646207728,777312.297456931,187387.477693036,1048524.33131728,616687.49403481,799650.508902956,1070008.49661698,2356190.14258238,785374.821605812,6157321.10037452,2003927.94484578,1428496.97153043,2765078.81756815,45936.4793669203,2396463.16699023,701600.09469706,369423.831873316,0,37284.5811235178,573606.91420114,4630676.44942416,1177024.31453658,0,302257.710047755,867569.941404658,154177.723571684,326206.212610232,578760.595149876,7507455.69174812,349004.731128216,2829432.42858998,1285409.45819827,1537057.13215079,62916.0767996315,1013479.95462188,533893.801818205
"DGDG","DGDG 34:4",28330.0330599555,1016597.92875011,232479.79068857,612896.21487462,487955.417810349,1543280.08065419,2151609.63312978,5869229.85624499,1604851.83082529,10272321.5887937,3721270.8666174,2214355.72648014,7177975.7889331,243796.438294883,3201305.04351565,738107.9908644,302200.822499005,0,59989.3371400831,390880.655927461,8301596.23514744,1080603.91248005,0,409395.55258488,1593045.45302606,327221.430799331,482177.372927674,596025.052995675,7033504.23831699,533219.678777371,4799156.51137004,2296101.76874268,2094365.15311327,47076.0867284697,1515817.00449643,977429.492753531
"DGDG","DGDG 34:5",2114969.22179818,1461984.93609838,457261.497970205,2093147.00398023,2174192.81098395,1901424.52338808,2299720.90348929,1200415.18062356,1717165.47513092,6500861.49915569,812239.951341259,11824348.5055985,1240809.77793886,517454.512860139,8626077.64182446,1502744.60926826,2870376.75919257,696519.367611579,358780.272115911,1983737.77217805,4974046.93661148,6106268.4443537,65586.474474355,592869.17401392,531366.156852867,2467365.21462668,3604309.18212961,5836502.4591634,2503593.16487211,1643565.95041023,5774287.15774865,1995057.24977824,10106788.0811721,384234.231700461,9123560.0249403,4719383.39611183
"DGDG","DGDG 34:7",2091713.63973119,5915418.20732939,2581692.36433682,0,1360100.42223769,4169235.79149433,4150171.81211026,10976015.258478,3933346.87458103,15549747.9202915,17126630.740248,10729748.0780847,11936247.5220316,775030.058897066,9116283.32340495,1034597.01454539,3709877.70318824,0,527614.919683614,0,12366585.8735885,6584069.63549592,439391.260867517,2434621.48797489,2546076.06123684,2186780.04922947,4504704.33487794,6223126.14830968,19259085.5001603,1142808.8105793,13716039.5796537,5583995.56064049,11693321.4090094,503391.538622138,8944165.01078583,6206071.33024708
"DGDG","DGDG 34:8",77204.256665749,995600.964197293,826092.120372046,0,192751.754812163,616077.405741425,613599.841965784,1895425.00292272,569911.454889695,5240882.82236243,2799448.07066753,2607480.42680058,1882690.20896209,0,1076868.68568183,0,332310.907240306,35224.5140942487,166470.569287365,0,3924185.33262539,727607.525504495,170702.46929473,726024.229933656,1086933.0382631,476833.842057091,348440.391497938,577277.770456897,5027937.3487839,221888.334955191,1981069.02566311,855990.939641586,3136801.95873292,0,2082012.69106953,1624307.13884802
